联赛,赛季,轮次,比赛时间,主队,完场比分,客队,半场比分,bet365亚盘初盘,bet365大小球初盘,bet365胜平负初盘,主队近30场比赛积分,客队近30场比赛积分,主队近3场比赛积分,客队近3场比赛积分,主客队近3场强弱
"德国甲组联赛","2024-2025","R_23","2025-02-22 22:30","门兴格拉德巴赫","0-3","奥格斯堡","0-0","","","",40,32,7,3,4
"德国甲组联赛","2024-2025","R_23","2025-02-22 22:30","荷尔斯泰因","0-2","勒沃库森","0-2","","","",13,67,1,5,-4
"德国甲组联赛","2024-2025","R_23","2025-02-22 22:30","美因茨","2-0","圣保利","0-0","","","",51,21,4,1,3
"德国甲组联赛","2024-2025","R_23","2025-02-22 22:30","沃尔夫斯堡","1-1","波鸿","0-0","","","",45,24,5,4,1
"英格兰超级联赛","2024-2025","R_26","2025-02-22 23:00","伯恩茅斯","0-1","狼队","0-1","","","",43,19,6,3,3
"英格兰超级联赛","2024-2025","R_26","2025-02-22 23:00","南安普敦","0-4","布莱顿","0-1","","","",12,37,3,3,0
"英格兰超级联赛","2024-2025","R_26","2025-02-22 23:00","阿森纳","0-1","西汉姆联","0-1","","","",53,27,9,1,8
"英格兰超级联赛","2024-2025","R_26","2025-02-22 23:00","伊普斯维奇","1-4","托特纳姆热刺","1-2","","","",17,30,1,6,-5
"英格兰超级联赛","2024-2025","R_26","2025-02-22 23:00","富勒姆","0-2","水晶宫","0-1","","","",39,30,6,3,3
"西班牙甲组联赛","2024-2025","R_25","2025-02-22 23:15","巴列卡诺","0-1","比利亚雷亚尔","0-0","","","",39,52,6,7,-1
"葡萄牙超级联赛","2024-2025","R_23","2025-02-22 23:30","卡萨比亚","1-0","吉维森特","0-0","","","",44,30,3,0,3
"法国甲组联赛","2024-2025","R_23","2025-02-23 00:00","里尔","2-1","摩纳哥","2-1","","","",54,61,6,6,0
"意大利甲组联赛","2024-2025","R_26","2025-02-23 01:00","都灵","2-1","AC米兰","1-0","","","",35,47,2,7,-5
"西班牙甲组联赛","2024-2025","R_25","2025-02-23 01:30","巴伦西亚","0-3","马德里竞技","0-2","","","",25,65,7,5,2
"英格兰超级联赛","2024-2025","R_26","2025-02-23 01:30","阿斯顿维拉","2-1","切尔西","0-1","","","",39,43,2,3,-1
"德国甲组联赛","2024-2025","R_23","2025-02-23 01:30","多特蒙德","6-0","柏林联合","2-0","","","",42,28,3,4,-1
"法国甲组联赛","2024-2025","R_23","2025-02-23 02:00","圣埃蒂安","3-3","昂热","1-2","","","",18,26,0,4,-4
"葡萄牙超级联赛","2024-2025","R_23","2025-02-23 02:00","本菲卡","3-0","博阿维斯塔","1-0","","","",66,16,9,0,9
"意大利甲组联赛","2024-2025","R_26","2025-02-23 03:45","国际米兰","1-0","热那亚","0-0","","","",62,40,3,4,-1
"西班牙甲组联赛","2024-2025","R_25","2025-02-23 04:00","拉斯帕尔马斯","0-2","巴塞罗那","0-0","","","",26,66,0,9,-9
"法国甲组联赛","2024-2025","R_23","2025-02-23 04:05","欧塞尔","3-0","马赛","1-0","","","",25,57,2,9,-7
"葡萄牙超级联赛","2024-2025","R_23","2025-02-23 04:30","埃斯托里尔","2-1","里奥阿维","0-0","","","",39,38,7,3,4
"意大利甲组联赛","2024-2025","R_26","2025-02-23 19:30","科莫","2-1","那不勒斯","1-1","","","",25,60,3,3,0
"西班牙甲组联赛","2024-2025","R_25","2025-02-23 21:00","毕尔巴鄂竞技","7-1","巴拉多利德","4-0","","","",55,15,5,0,5
"法国甲组联赛","2024-2025","R_23","2025-02-23 22:00","南特","3-1","朗斯","1-0","","","",29,42,3,3,0
"意大利甲组联赛","2024-2025","R_26","2025-02-23 22:00","维罗纳","1-0","佛罗伦萨","0-0","","","",30,52,3,3,0
"英格兰超级联赛","2024-2025","R_26","2025-02-23 22:00","纽卡斯尔联","4-3","诺丁汉森林","4-1","","","",41,47,3,3,0
"德国甲组联赛","2024-2025","R_23","2025-02-23 22:30","RB莱比锡","2-2","海登海姆","1-2","","","",53,27,5,0,5
"西班牙甲组联赛","2024-2025","R_25","2025-02-23 23:15","皇家马德里","2-0","赫罗纳","1-0","","","",65,44,2,3,-1
"葡萄牙超级联赛","2024-2025","R_23","2025-02-23 23:30","阿罗卡","2-2","法伦斯","0-1","","","",36,25,5,0,5
"葡萄牙超级联赛","2024-2025","R_23","2025-02-23 23:30","阿马多拉","0-0","圣克拉拉","0-0","","","",27,38,3,6,-3
"法国甲组联赛","2024-2025","R_23","2025-02-24 00:15","尼斯","2-0","蒙彼利埃","1-0","","","",52,30,7,0,7
"法国甲组联赛","2024-2025","R_23","2025-02-24 00:15","斯特拉斯堡","0-0","布雷斯特","0-0","","","",43,46,6,4,2
"法国甲组联赛","2024-2025","R_23","2025-02-24 00:15","勒阿弗尔","1-4","图卢兹","0-1","","","",22,41,4,2,2
"英格兰超级联赛","2024-2025","R_26","2025-02-24 00:30","曼彻斯特城","0-2","利物浦","0-2","","","",44,61,6,5,1
"德国甲组联赛","2024-2025","R_23","2025-02-24 00:30","拜仁慕尼黑","4-0","法兰克福","1-0","","","",67,49,7,5,2
"意大利甲组联赛","2024-2025","R_26","2025-02-24 01:00","恩波利","0-5","亚特兰大","0-3","","","",26,63,0,5,-5
"西班牙甲组联赛","2024-2025","R_25","2025-02-24 01:30","赫塔菲","1-2","皇家贝蒂斯","0-1","","","",33,41,7,4,3
"葡萄牙超级联赛","2024-2025","R_23","2025-02-24 02:00","AVS俱乐部","2-2","里斯本竞技","0-2","","","",19,74,1,5,-4
"德国甲组联赛","2024-2025","R_23","2025-02-24 02:30","霍芬海姆","1-1","斯图加特","0-1","","","",34,52,3,3,0
"法国甲组联赛","2024-2025","R_23","2025-02-24 03:45","里昂","2-3","巴黎圣日尔曼","0-0","","","",55,73,6,9,-3
"意大利甲组联赛","2024-2025","R_26","2025-02-24 03:45","卡利亚里","0-1","尤文图斯","0-1","","","",29,53,4,9,-5
"西班牙甲组联赛","2024-2025","R_25","2025-02-24 04:00","皇家社会","3-0","莱加内斯","1-0","","","",40,24,3,1,2
"葡萄牙超级联赛","2024-2025","R_23","2025-02-24 04:30","法马利康","2-0","摩里伦斯","0-0","","","",39,39,7,3,4
"意大利甲组联赛","2024-2025","R_26","2025-02-25 03:45","罗马","4-0","蒙扎","2-0","","","",42,16,7,1,6
"西班牙甲组联赛","2024-2025","R_25","2025-02-25 04:00","塞维利亚","1-1","马洛卡","1-0","","","",35,43,4,4,0
"葡萄牙超级联赛","2024-2025","R_23","2025-02-25 04:15","波尔图","1-1","吉马良斯","0-0","","","",60,44,5,5,0
"英格兰超级联赛","2024-2025","R_27","2025-02-26 03:30","布莱顿","2-1","伯恩茅斯","1-0","","","",40,43,6,3,3
"英格兰超级联赛","2024-2025","R_27","2025-02-26 03:30","水晶宫","4-1","阿斯顿维拉","1-0","","","",33,42,6,5,1
"英格兰超级联赛","2024-2025","R_27","2025-02-26 03:30","狼队","1-2","富勒姆","1-1","","","",22,39,6,6,0
"英格兰超级联赛","2024-2025","R_27","2025-02-26 04:15","切尔西","4-0","南安普敦","3-0","","","",43,12,3,3,0
"英格兰超级联赛","2024-2025","R_27","2025-02-27 03:30","布伦特福德","1-1","埃弗顿","1-0","","","",37,31,6,5,1
"英格兰超级联赛","2024-2025","R_27","2025-02-27 03:30","曼彻斯特联","3-2","伊普斯维奇","2-2","","","",30,17,1,1,0
"英格兰超级联赛","2024-2025","R_27","2025-02-27 03:30","诺丁汉森林","0-0","阿森纳","0-0","","","",47,53,3,6,-3
"英格兰超级联赛","2024-2025","R_27","2025-02-27 03:30","托特纳姆热刺","0-1","曼彻斯特城","0-1","","","",33,44,9,3,6
"英格兰超级联赛","2024-2025","R_27","2025-02-27 04:15","利物浦","2-0","纽卡斯尔联","1-0","","","",64,44,7,3,4
"意大利甲组联赛","2024-2025","R_9","2025-02-28 03:45","博洛尼亚","2-1","AC米兰","0-1","","","",47,47,4,6,-2
"英格兰超级联赛","2024-2025","R_27","2025-02-28 04:00","西汉姆联","2-0","莱斯特城","2-0","","","",30,17,3,0,3
"德国甲组联赛","2024-2025","R_24","2025-03-01 03:30","斯图加特","1-3","拜仁慕尼黑","1-1","","","",52,70,4,7,-3
"法国甲组联赛","2024-2025","R_24","2025-03-01 03:45","摩纳哥","3-0","兰斯","2-0","","","",58,30,3,0,3
"意大利甲组联赛","2024-2025","R_27","2025-03-01 03:45","佛罗伦萨","1-0","莱切","1-0","","","",52,27,0,2,-2
"西班牙甲组联赛","2024-2025","R_26","2025-03-01 04:00","巴拉多利德","1-1","拉斯帕尔马斯","0-1","","","",15,26,0,0,0
"西班牙甲组联赛","2024-2025","R_26","2025-03-01 21:00","赫罗纳","2-2","塞尔塔","1-1","","","",41,42,0,7,-7
"意大利甲组联赛","2024-2025","R_27","2025-03-01 22:00","亚特兰大","0-0","威尼斯","0-0","","","",63,17,7,1,6
"德国甲组联赛","2024-2025","R_24","2025-03-01 22:30","云达不莱梅","1-2","沃尔夫斯堡","0-1","","","",42,43,0,5,-5
"德国甲组联赛","2024-2025","R_24","2025-03-01 22:30","波鸿","0-1","霍芬海姆","0-0","","","",24,35,5,4,1
"德国甲组联赛","2024-2025","R_24","2025-03-01 22:30","海登海姆","0-3","门兴格拉德巴赫","0-2","","","",27,40,1,4,-3
"德国甲组联赛","2024-2025","R_24","2025-03-01 22:30","RB莱比锡","1-2","美因茨","1-0","","","",53,53,5,7,-2
"德国甲组联赛","2024-2025","R_24","2025-03-01 22:30","圣保利","0-2","多特蒙德","0-0","","","",21,42,0,3,-3
"西班牙甲组联赛","2024-2025","R_26","2025-03-01 23:15","巴列卡诺","1-1","塞维利亚","0-0","","","",39,35,3,4,-1
"葡萄牙超级联赛","2024-2025","R_24","2025-03-01 23:30","葡萄牙国民","2-1","法马利康","1-0","","","",23,39,4,7,-3
"法国甲组联赛","2024-2025","R_24","2025-03-02 00:00","圣埃蒂安","1-3","尼斯","1-1","","","",19,55,1,9,-8
"意大利甲组联赛","2024-2025","R_27","2025-03-02 01:00","那不勒斯","1-1","国际米兰","0-1","","","",59,62,2,6,-4
"西班牙甲组联赛","2024-2025","R_26","2025-03-02 01:30","皇家贝蒂斯","2-1","皇家马德里","1-1","","","",43,65,6,5,1
"德国甲组联赛","2024-2025","R_24","2025-03-02 01:30","法兰克福","1-4","勒沃库森","1-3","","","",48,67,4,5,-1
"法国甲组联赛","2024-2025","R_24","2025-03-02 02:00","朗斯","3-4","勒阿弗尔","2-2","","","",42,22,0,3,-3
"葡萄牙超级联赛","2024-2025","R_24","2025-03-02 02:00","阿罗卡","0-2","波尔图","0-1","","","",34,61,3,5,-2
"意大利甲组联赛","2024-2025","R_27","2025-03-02 03:45","乌迪内斯","1-0","帕尔马","1-0","","","",44,23,7,3,4
"西班牙甲组联赛","2024-2025","R_26","2025-03-02 04:00","马德里竞技","1-0","毕尔巴鄂竞技","0-0","","","",65,58,5,7,-2
"法国甲组联赛","2024-2025","R_24","2025-03-02 04:05","巴黎圣日尔曼","4-1","里尔","4-0","","","",73,54,9,6,3
"葡萄牙超级联赛","2024-2025","R_24","2025-03-02 04:30","吉马良斯","1-0","卡萨比亚","0-0","","","",42,44,3,6,-3
"意大利甲组联赛","2024-2025","R_27","2025-03-02 19:30","蒙扎","0-2","都灵","0-1","","","",15,38,1,4,-3
"西班牙甲组联赛","2024-2025","R_26","2025-03-02 21:00","莱加内斯","1-0","赫塔菲","0-0","","","",24,30,1,6,-5
"法国甲组联赛","2024-2025","R_24","2025-03-02 22:00","里昂","2-1","布雷斯特","1-1","","","",54,44,6,5,1
"意大利甲组联赛","2024-2025","R_27","2025-03-02 22:00","博洛尼亚","2-1","卡利亚里","0-1","","","",49,29,6,4,2
"意大利甲组联赛","2024-2025","R_27","2025-03-02 22:00","热那亚","1-1","恩波利","0-1","","","",37,26,4,0,4
"德国甲组联赛","2024-2025","R_24","2025-03-02 22:30","柏林联合","0-1","荷尔斯泰因","0-1","","","",27,13,3,1,2
"西班牙甲组联赛","2024-2025","R_26","2025-03-02 23:15","巴塞罗那","4-0","皇家社会","2-0","","","",66,43,9,6,3
"葡萄牙超级联赛","2024-2025","R_24","2025-03-02 23:30","摩里伦斯","1-1","阿马多拉","0-0","","","",39,28,3,4,-1
"葡萄牙超级联赛","2024-2025","R_24","2025-03-02 23:30","博阿维斯塔","1-0","圣克拉拉","0-0","","","",15,39,0,4,-4
"法国甲组联赛","2024-2025","R_24","2025-03-03 00:15","昂热","0-4","图卢兹","0-0","","","",27,41,4,4,0
"法国甲组联赛","2024-2025","R_24","2025-03-03 00:15","欧塞尔","0-1","斯特拉斯堡","0-0","","","",28,41,5,7,-2
"法国甲组联赛","2024-2025","R_24","2025-03-03 00:15","蒙彼利埃","0-4","雷恩","0-1","","","",27,33,0,6,-6
"德国甲组联赛","2024-2025","R_24","2025-03-03 00:30","奥格斯堡","0-0","弗赖堡","0-0","","","",34,45,5,9,-4
"意大利甲组联赛","2024-2025","R_27","2025-03-03 01:00","罗马","2-1","科莫","0-1","","","",44,28,9,6,3
"西班牙甲组联赛","2024-2025","R_26","2025-03-03 01:30","马洛卡","1-1","阿拉维斯","1-0","","","",43,30,5,1,4
"葡萄牙超级联赛","2024-2025","R_24","2025-03-03 02:00","法伦斯","0-1","AVS俱乐部","0-0","","","",26,20,1,2,-1
"法国甲组联赛","2024-2025","R_24","2025-03-03 03:45","马赛","2-0","南特","0-0","","","",57,29,6,3,3
"意大利甲组联赛","2024-2025","R_27","2025-03-03 03:45","AC米兰","1-2","拉齐奥","0-1","","","",46,53,3,5,-2
"西班牙甲组联赛","2024-2025","R_26","2025-03-03 04:00","奥萨苏纳","3-3","巴伦西亚","3-2","","","",38,25,2,4,-2
"葡萄牙超级联赛","2024-2025","R_24","2025-03-03 04:30","里奥阿维","2-1","布拉加","1-1","","","",37,59,2,7,-5
"意大利甲组联赛","2024-2025","R_27","2025-03-04 03:45","尤文图斯","2-0","维罗纳","0-0","","","",55,33,9,3,6
"葡萄牙超级联赛","2024-2025","R_24","2025-03-04 04:15","里斯本竞技","3-1","埃斯托里尔","2-0","","","",72,39,3,7,-4
"德国甲组联赛","2024-2025","R_25","2025-03-08 03:30","门兴格拉德巴赫","1-3","美因茨","0-1","","","",40,53,6,9,-3
"法国甲组联赛","2024-2025","R_25","2025-03-08 03:45","图卢兹","1-1","摩纳哥","0-1","","","",43,58,6,6,0
"意大利甲组联赛","2024-2025","R_28","2025-03-08 03:45","卡利亚里","1-1","热那亚","1-0","","","",28,37,1,4,-3
"葡萄牙超级联赛","2024-2025","R_25","2025-03-08 04:15","阿马多拉","1-1","吉维森特","0-0","","","",28,30,5,0,5
"英格兰超级联赛","2024-2025","R_28","2025-03-08 20:30","诺丁汉森林","1-0","曼彻斯特城","0-0","","","",48,47,1,6,-5
"西班牙甲组联赛","2024-2025","R_27","2025-03-08 21:00","塞尔塔","2-1","莱加内斯","2-1","","","",40,27,5,4,1
"意大利甲组联赛","2024-2025","R_28","2025-03-08 22:00","科莫","1-1","威尼斯","0-0","","","",28,18,6,2,4
"意大利甲组联赛","2024-2025","R_28","2025-03-08 22:00","帕尔马","2-2","都灵","0-1","","","",23,40,3,6,-3
"德国甲组联赛","2024-2025","R_25","2025-03-08 22:30","多特蒙德","0-1","奥格斯堡","0-1","","","",45,35,6,5,1
"德国甲组联赛","2024-2025","R_25","2025-03-08 22:30","荷尔斯泰因","2-2","斯图加特","1-1","","","",16,49,3,1,2
"德国甲组联赛","2024-2025","R_25","2025-03-08 22:30","沃尔夫斯堡","1-1","圣保利","0-1","","","",46,21,7,0,7
"德国甲组联赛","2024-2025","R_25","2025-03-08 22:30","勒沃库森","0-2","云达不莱梅","0-1","","","",67,41,7,0,7
"德国甲组联赛","2024-2025","R_25","2025-03-08 22:30","拜仁慕尼黑","2-3","波鸿","2-1","","","",73,24,7,4,3
"英格兰超级联赛","2024-2025","R_28","2025-03-08 23:00","布莱顿","2-1","富勒姆","1-1","","","",43,42,9,6,3
"英格兰超级联赛","2024-2025","R_28","2025-03-08 23:00","水晶宫","1-0","伊普斯维奇","0-0","","","",36,17,6,1,5
"英格兰超级联赛","2024-2025","R_28","2025-03-08 23:00","利物浦","3-1","南安普敦","0-1","","","",67,12,7,0,7
"西班牙甲组联赛","2024-2025","R_27","2025-03-08 23:15","阿拉维斯","1-0","比利亚雷亚尔","1-0","","","",28,52,2,7,-5
"葡萄牙超级联赛","2024-2025","R_25","2025-03-08 23:30","AVS俱乐部","0-1","阿罗卡","0-0","","","",23,31,5,2,3
"法国甲组联赛","2024-2025","R_25","2025-03-09 00:00","雷恩","1-4","巴黎圣日尔曼","0-1","","","",36,75,6,9,-3
"意大利甲组联赛","2024-2025","R_28","2025-03-09 01:00","莱切","2-3","AC米兰","1-0","","","",26,45,1,0,1
"西班牙甲组联赛","2024-2025","R_27","2025-03-09 01:30","巴伦西亚","2-1","巴拉多利德","1-1","","","",26,16,2,1,1
"英格兰超级联赛","2024-2025","R_28","2025-03-09 01:30","布伦特福德","0-1","阿斯顿维拉","0-0","","","",38,42,7,4,3
"德国甲组联赛","2024-2025","R_25","2025-03-09 01:30","弗赖堡","0-0","RB莱比锡","0-0","","","",46,50,7,2,5
"法国甲组联赛","2024-2025","R_25","2025-03-09 02:00","里尔","1-0","蒙彼利埃","0-0","","","",51,24,6,0,6
"葡萄牙超级联赛","2024-2025","R_25","2025-03-09 02:00","本菲卡","3-0","葡萄牙国民","2-0","","","",66,26,9,4,5
"葡萄牙超级联赛","2024-2025","R_25","2025-03-09 02:00","埃斯托里尔","2-2","法伦斯","0-0","","","",38,23,4,1,3
"意大利甲组联赛","2024-2025","R_28","2025-03-09 03:45","国际米兰","3-2","蒙扎","1-2","","","",63,14,4,1,3
"英格兰超级联赛","2024-2025","R_28","2025-03-09 04:00","狼队","1-1","埃弗顿","1-1","","","",22,32,3,5,-2
"法国甲组联赛","2024-2025","R_25","2025-03-09 04:05","马赛","0-1","朗斯","0-0","","","",60,41,6,0,6
"葡萄牙超级联赛","2024-2025","R_25","2025-03-09 04:30","布拉加","1-0","波尔图","1-0","","","",59,64,4,7,-3
"意大利甲组联赛","2024-2025","R_28","2025-03-09 19:30","维罗纳","1-2","博洛尼亚","0-1","","","",30,51,3,6,-3
"西班牙甲组联赛","2024-2025","R_27","2025-03-09 21:00","赫塔菲","2-1","马德里竞技","0-0","","","",30,65,3,7,-4
"法国甲组联赛","2024-2025","R_25","2025-03-09 22:00","布雷斯特","2-0","昂热","1-0","","","",41,27,2,4,-2
"意大利甲组联赛","2024-2025","R_28","2025-03-09 22:00","那不勒斯","2-1","佛罗伦萨","1-0","","","",59,52,2,3,-1
"英格兰超级联赛","2024-2025","R_28","2025-03-09 22:00","切尔西","1-0","莱斯特城","0-0","","","",46,17,3,0,3
"英格兰超级联赛","2024-2025","R_28","2025-03-09 22:00","托特纳姆热刺","2-2","伯恩茅斯","0-1","","","",33,43,6,3,3
"德国甲组联赛","2024-2025","R_25","2025-03-09 22:30","法兰克福","1-2","柏林联合","1-0","","","",47,27,3,0,3
"西班牙甲组联赛","2024-2025","R_27","2025-03-09 23:15","皇家马德里","2-1","巴列卡诺","2-1","","","",62,40,4,1,3
"葡萄牙超级联赛","2024-2025","R_25","2025-03-09 23:30","圣克拉拉","1-1","摩里伦斯","0-0","","","",39,39,1,4,-3
"法国甲组联赛","2024-2025","R_25","2025-03-10 00:15","勒阿弗尔","1-1","圣埃蒂安","1-1","","","",24,19,3,1,2
"法国甲组联赛","2024-2025","R_25","2025-03-10 00:15","南特","0-1","斯特拉斯堡","0-0","","","",29,43,3,7,-4
"法国甲组联赛","2024-2025","R_25","2025-03-10 00:15","兰斯","0-2","欧塞尔","0-2","","","",29,28,0,4,-4
"英格兰超级联赛","2024-2025","R_28","2025-03-10 00:30","曼彻斯特联","1-1","阿森纳","1-0","","","",33,54,4,4,0
"德国甲组联赛","2024-2025","R_25","2025-03-10 00:30","霍芬海姆","1-1","海登海姆","1-0","","","",35,24,7,1,6
"意大利甲组联赛","2024-2025","R_28","2025-03-10 01:00","恩波利","0-1","罗马","0-1","","","",26,46,1,9,-8
"西班牙甲组联赛","2024-2025","R_27","2025-03-10 01:30","毕尔巴鄂竞技","1-1","马洛卡","0-0","","","",55,44,4,5,-1
"西班牙甲组联赛","2024-2025","R_27","2025-03-10 01:30","皇家贝蒂斯","1-0","拉斯帕尔马斯","0-0","","","",43,27,9,1,8
"葡萄牙超级联赛","2024-2025","R_25","2025-03-10 02:00","卡萨比亚","1-3","里斯本竞技","1-2","","","",43,72,3,5,-2
"法国甲组联赛","2024-2025","R_25","2025-03-10 03:45","尼斯","0-2","里昂","0-0","","","",57,54,9,6,3
"意大利甲组联赛","2024-2025","R_28","2025-03-10 03:45","尤文图斯","0-4","亚特兰大","0-1","","","",57,61,9,5,4
"西班牙甲组联赛","2024-2025","R_27","2025-03-10 04:00","皇家社会","0-1","塞维利亚","0-0","","","",40,33,3,5,-2
"葡萄牙超级联赛","2024-2025","R_25","2025-03-10 04:30","博阿维斯塔","1-2","吉马良斯","1-0","","","",18,42,3,5,-2
"意大利甲组联赛","2024-2025","R_28","2025-03-11 03:45","拉齐奥","1-1","乌迪内斯","1-1","","","",55,46,5,9,-4
"西班牙甲组联赛","2024-2025","R_27","2025-03-11 04:00","西班牙人","1-1","赫罗纳","0-0","","","",27,39,4,1,3
"英格兰超级联赛","2024-2025","R_28","2025-03-11 04:00","西汉姆联","0-1","纽卡斯尔联","0-0","","","",33,44,6,3,3
"葡萄牙超级联赛","2024-2025","R_25","2025-03-11 04:15","法马利康","1-0","里奥阿维","1-0","","","",38,37,6,4,2
"德国甲组联赛","2024-2025","R_26","2025-03-15 03:30","圣保利","1-0","霍芬海姆","0-0","","","",22,36,1,5,-4
"法国甲组联赛","2024-2025","R_26","2025-03-15 03:45","尼斯","1-1","欧塞尔","1-0","","","",54,31,6,6,0
"意大利甲组联赛","2024-2025","R_29","2025-03-15 03:45","热那亚","2-1","莱切","2-0","","","",35,26,2,0,2
"西班牙甲组联赛","2024-2025","R_28","2025-03-15 04:00","拉斯帕尔马斯","2-2","阿拉维斯","0-1","","","",27,30,1,4,-3
